iter	Logloss
224	0.05849807651
225	0.05842264403
226	0.05830633678
227	0.05824982236
228	0.05817357544
229	0.05813706225
230	0.05806956329
231	0.0580160751
232	0.05795302452
233	0.05787703806
234	0.05784906197
235	0.05783167356
236	0.05776143362
237	0.05769627461
238	0.05746576442
239	0.05725826101
240	0.05714432266
241	0.05711260926
242	0.05705394507
243	0.05689350944
244	0.05681938336
245	0.05674946176
246	0.05669283986
247	0.05662757749
248	0.05656065317
249	0.05647755176
250	0.05640806838
251	0.05629274507
252	0.05616540367
253	0.05608202113
254	0.05587917696
255	0.05580485657
256	0.05573899888
257	0.05566820496
258	0.05560364541
259	0.05553670455
260	0.05549883535
261	0.0553522038
262	0.05521040925
263	0.05517779874
264	0.05512098252
265	0.05499262824
266	0.05493437746
267	0.05488136884
268	0.05483039424
269	0.05475477159
270	0.05470003487
271	0.05466337285
272	0.05454300583
273	0.05444216046
274	0.05437321452
275	0.05432266161
276	0.05428282453
277	0.05415126211
278	0.0541016394
279	0.05405856524
280	0.05393928137
281	0.05387547011
282	0.05378348845
283	0.05373926912
284	0.05355750933
285	0.05345557668
286	0.05343629067
287	0.05332740429
288	0.05325953325
289	0.05322821261
290	0.05314863766
291	0.05304907389
292	0.05298439858
293	0.05295160616
294	0.0529185781
295	0.05287162607
296	0.05283319048
297	0.05275427287
298	0.05271217025
299	0.05264001205
300	0.05259835179
301	0.05243293033
302	0.05236885034
303	0.05232706605
304	0.05226891449
305	0.05218607354
306	0.05214472748
307	0.0520725238
308	0.05201766719
309	0.05195724183
310	0.05190168241
311	0.05184628423
312	0.0518087871
313	0.0517509332
314	0.05168287612
315	0.05159000561
316	0.05145640504
317	0.05141924278
318	0.05139863382
319	0.05134446763
320	0.05125224206
321	0.05114734105
322	0.05108945408
323	0.05105008002
324	0.0509407885
325	0.0508686427
326	0.05079508714
327	0.05071289939
328	0.05063568094
329	0.05057485042
330	0.05054537363
331	0.05049525067
332	0.05043439535
333	0.05038506203
334	0.05034801966
335	0.05028236041
336	0.05022902519
337	0.05011161411
338	0.05006837872
339	0.0500296248
340	0.04999439321
341	0.04996453193
342	0.04990146069
343	0.04980913589
344	0.04976805855
345	0.04972976766
346	0.04959516661
347	0.04951689393
348	0.04942160079
349	0.04932155332
350	0.0492714469
351	0.04922681002
352	0.04916014616
353	0.04908556119
354	0.04903571936
355	0.0490027037
356	0.0489150092
357	0.04886175666
358	0.04884081697
359	0.04878887911
360	0.04871320684
361	0.04867702852
362	0.04861443684
363	0.04851081743
364	0.0484422353
365	0.04839248443
366	0.04836021292
367	0.04825260815
368	0.04819897526
369	0.04815434665
370	0.04809801414
371	0.04803268562
372	0.04796230099
373	0.04789010558
374	0.04781226286
375	0.04772613936
376	0.04768504548
377	0.04765092185
378	0.04759895091
379	0.04754850136
380	0.04748272635
381	0.04739020311
382	0.04730135518
383	0.04727972921
384	0.04721153157
385	0.04709878799
386	0.04703107818
387	0.04697798274
388	0.04693927843
389	0.04690843322
390	0.04687919207
391	0.04686166723
392	0.04681305739
393	0.04676011078
394	0.04671188956
395	0.04658549488
396	0.0465367238
397	0.04648790312
398	0.04640489266
399	0.04630654848
400	0.04628392618
401	0.04625990652
402	0.04621082125
403	0.04617703249
404	0.04611186107
405	0.04605872843
406	0.04596098784
407	0.04593284225
408	0.04588404224
409	0.0458384917
410	0.04581898245
411	0.0457794885
412	0.04574732862
413	0.0457164834
414	0.04564988983
415	0.04559942787
416	0.04557400258
417	0.0455239251
418	0.04550861205
419	0.0454851133
420	0.04545230435
421	0.04536509355
422	0.04530293596
423	0.04524720704
424	0.04521161164
425	0.04514748617
426	0.04505477276
427	0.0449750986
428	0.04496200974
429	0.04492366511
430	0.04488287302
431	0.0448377235
432	0.04478158943
433	0.04475212091
434	0.04467978907
435	0.04460422843
436	0.04450580983
437	0.04445028762
438	0.04440392678
439	0.04435016574
440	0.04430597122
441	0.04426437297
442	0.04419304574
443	0.04412142085
444	0.04408213361
445	0.04402945159
446	0.04397853901
447	0.04393597336
448	0.04388387839
449	0.04386678764
450	0.04384925866
451	0.04381116621
452	0.04374453956
453	0.04367422934
454	0.04362303563
455	0.04356827825
456	0.0435140459
457	0.04346292247
458	0.04338448857
459	0.04336469819
460	0.04333201326
461	0.04329881982
462	0.04323785288
463	0.04321599127
464	0.04317560847
465	0.04311059416
466	0.04304792393
467	0.04300987282
468	0.04295844759
469	0.04289709617
470	0.04286324953
471	0.04282630225
472	0.04279742491
473	0.04272637054
474	0.04269105213
475	0.04265134321
476	0.04262693907
477	0.04260662365
478	0.04256420683
479	0.04251985107
480	0.04245931822
481	0.04243718375
482	0.04239931041
483	0.04237697337
484	0.04231691595
485	0.04227125379
486	0.042234753
487	0.04219737576
488	0.04215242468
489	0.0421170856
490	0.04208122148
491	0.042044638
492	0.04193753347
493	0.04191272831
494	0.04188266033
495	0.04183127231
496	0.04181074604
497	0.04177300086
498	0.04170640728
499	0.04165545336
500	0.04163420361
501	0.04161791489
502	0.04156907353
503	0.04155068878
504	0.04151510164
505	0.04147788151
506	0.04144281528
507	0.04142533178
508	0.04138561872
509	0.04135292139
510	0.04132102609
511	0.04129000725
512	0.04124997172
513	0.04120568211
514	0.04115884584
515	0.04112233265
516	0.04110280686
517	0.04103079335
518	0.04099716169
519	0.04094054806
520	0.04085118334
521	0.04080313989
522	0.04066979563
523	0.04064309702
524	0.0405960251
525	0.04057378314
526	0.04055703139
527	0.04043180255
528	0.04039953518
529	0.04036412168
530	0.04033681534
531	0.04030165403
532	0.04026171772
533	0.04022078095
534	0.04020494285
535	0.04016008273
536	0.04014721299
537	0.04009332378
538	0.04001584901
539	0.03995193025
540	0.03992375159
541	0.03987145819
542	0.03983278695
543	0.0397708154
544	0.03966650558
545	0.03957966272
546	0.0395522861
547	0.03951664109
548	0.03949146799
549	0.0394703588
550	0.03943139816
551	0.03937940242
552	0.03933569987
553	0.03930271728
554	0.03923906311
555	0.03919392599
556	0.03916068295
557	0.03912494698
558	0.03905557523
559	0.03902687979
560	0.03900108657
561	0.03894845002
562	0.03892257824
563	0.03887910307
564	0.03885426897
565	0.03880735415
566	0.03876058403
567	0.03872861845
568	0.03866321552
569	0.03863457797
570	0.03859654753
571	0.03857242864
572	0.03855638384
573	0.03853123968
574	0.03850755902
575	0.03849048894
576	0.03846669666
577	0.03844206101
578	0.03839762257
579	0.03830698039
580	0.03825295476
581	0.03823129572
582	0.03821413055
583	0.03819677934
584	0.03816808391
585	0.0381412654
586	0.03810503334
587	0.03806207494
588	0.03800359678
589	0.03795937745
590	0.03790342115
591	0.0378845651
592	0.03785243002
593	0.03783051053
594	0.03782270931
595	0.03778990862
596	0.03777142878
597	0.03773392338
598	0.03771818451
599	0.03768808758
600	0.03766856179
601	0.03765192167
602	0.03763050241
603	0.0375932368
604	0.03757281389
605	0.03755562391
606	0.03753148849
607	0.03748399489
608	0.03744325242
609	0.03738190513
610	0.037354975
611	0.03731649806
612	0.03728420175
613	0.03721599583
614	0.03718451809
615	0.03712873543
616	0.03708477242
617	0.03703573262
618	0.03699566816
619	0.03697081339
620	0.03693528
621	0.0369140964
622	0.03686654491
623	0.03684903661
624	0.03682183775
625	0.03678074388
626	0.0367585722
627	0.03673199761
628	0.03668904748
629	0.03664750711
630	0.0366317641
631	0.03660235345
632	0.03654020827
633	0.03649425258
634	0.03647143183
635	0.03645068645
636	0.03639122849
637	0.03636864753
638	0.0363465172
639	0.03630323633
640	0.03627781105
641	0.03626334137
642	0.03624580826
643	0.0362003032
644	0.03617934697
645	0.03614711267
646	0.03610864814
647	0.03606468514
648	0.03603319499
649	0.03600139478
650	0.03596902818
651	0.03594946518
652	0.03591157944
653	0.03586165492
654	0.03583566739
655	0.03576975182
656	0.03574326818
657	0.03572280806
658	0.03569413743
659	0.03565591682
660	0.03564542424
661	0.03554414478
662	0.03553006785
663	0.03549461301
664	0.03541681164
665	0.03532111748
666	0.03526004718
667	0.03522237228
668	0.03520413222
669	0.03516212055
670	0.03512786463
671	0.03509853667
672	0.03507115591
673	0.03506244516
674	0.03504270853
675	0.03499226311
676	0.03496291861
677	0.03490264207
678	0.03486861767
679	0.03484926138
680	0.03482909478
681	0.0347894396
682	0.03475347213
683	0.03473835338
684	0.03470996388
685	0.03466358237
686	0.03462509304
687	0.03455494405
688	0.03453307417
689	0.0345187678
690	0.03448577487
691	0.03443149912
692	0.03442336096
693	0.03440985249
694	0.03438869162
695	0.03436521354
696	0.03434870777
697	0.03432777015
698	0.03427849471
699	0.03423502781
700	0.03420926352
701	0.03418779879
702	0.03415348705
703	0.03412701168
704	0.03410254346
705	0.03406223301
706	0.03404760831
707	0.03401368725
708	0.03396519317
709	0.03395495691
710	0.03392167459
711	0.03388304056
712	0.03386246881
713	0.03383827345
714	0.03377368496
715	0.03375626553
716	0.03370841225
717	0.03368288361
718	0.03365306781
719	0.03363666747
720	0.03360915648
721	0.03357724258
722	0.03354671363
723	0.03352684264
724	0.03346862493
725	0.03341640181
726	0.03338038472
727	0.03336711189
728	0.03333949549
729	0.03331675536
730	0.0332890604
731	0.03327290604
732	0.03321857861
733	0.0332031436
734	0.03316811872
735	0.03314422102
736	0.03313140502
737	0.03309833355
738	0.03307538878
739	0.03304382628
740	0.03300513644
741	0.03299570014
742	0.0329719368
743	0.0329544657
744	0.03292664258
745	0.03289484651
746	0.03288050913
747	0.03285608845
748	0.03283017326
749	0.03281554442
750	0.03277486189
751	0.03275461675
752	0.03269994619
753	0.0326746594
754	0.03266088013
755	0.03265524523
756	0.0326387746
757	0.03260195548
758	0.03257448377
759	0.03255371565
760	0.03254052344
761	0.03253076054
762	0.03247850641
763	0.03244030854
764	0.03242035486
765	0.03239930561
766	0.03231347564
767	0.03229965296
768	0.03224858328
769	0.03222067128
770	0.03219229418
771	0.03213069263
772	0.03208562787
773	0.03206818571
774	0.03199952917
775	0.03195557029
776	0.03194072234
777	0.03189280911
778	0.0318387442
779	0.03181843291
780	0.03177805632
781	0.03174485255
782	0.03172796851
783	0.03171677931
784	0.03170340313
785	0.03167400489
786	0.031661716
787	0.03164623138
788	0.0316262839
789	0.03160382283
790	0.03157407524
791	0.03154459225
792	0.0315204527
793	0.03150429627
794	0.03149333652
795	0.03145877054
796	0.03143496586
797	0.0313986263
798	0.03136565611
799	0.03134995651
800	0.0313410618
801	0.03132529399
802	0.03129341523
803	0.0312769198
804	0.03124540278
805	0.03122175519
806	0.03120307691
807	0.03116395711
808	0.03112940146
809	0.0311074675
810	0.03104464017
811	0.03102179462
812	0.03100351115
813	0.03096654527
814	0.03093493523
815	0.03091491127
816	0.03089328324
817	0.03086324006
818	0.03085321877
819	0.03084375767
820	0.03082404171
821	0.03081249284
822	0.03075126544
823	0.03071388407
824	0.03069878807
825	0.0306712316
826	0.03063730228
827	0.03061788398
828	0.03059973901
829	0.0305798122
830	0.0305559207
831	0.03052761388
832	0.0305100787
833	0.03047340634
834	0.03045286767
835	0.03042327719
836	0.03038669785
837	0.03036487344
838	0.0303374286
839	0.03032575778
840	0.03029344493
841	0.03023633725
842	0.03019454056
843	0.03018519935
844	0.03014610023
845	0.03012792425
846	0.03008189621
847	0.03004990169
848	0.03002868295
849	0.02997889486
850	0.02995649787
851	0.02992640302
852	0.02988169585
853	0.02985887098
854	0.02984221845
855	0.02980676981
856	0.02977692921
857	0.02975448674
858	0.02974713615
859	0.02972023289
860	0.02969084911
861	0.02967385964
862	0.02964261341
863	0.02962606837
864	0.02957879801
865	0.02956571536
866	0.02955339547
867	0.02953310485
868	0.029467766
869	0.02944310347
870	0.02938894761
871	0.02936682554
872	0.02930900265
873	0.02929747032
874	0.02928579743
875	0.02925268461
876	0.02919699083
877	0.02917042451
878	0.02911819518
879	0.02909495895
880	0.02904699405
881	0.02903722495
882	0.0290156672
883	0.02895860707
884	0.02893396315
885	0.02890365125
886	0.02887789729
887	0.0288529309
888	0.02882610619
889	0.02881324678
890	0.02878482834
891	0.02873637353
892	0.02871397861
893	0.0287001394
894	0.02865603583
895	0.02862821685
896	0.02861441691
897	0.02856885604
898	0.02854964238
899	0.02853262397
